Date,Egg_Size,Price,Quantity_Produced,Quantity_Sold,Revenue
16/05/2025,MEDIUM,7.67,92,92,705.64
16/05/2025,LARGE,8,86,86,688
16/05/2025,X-LARGE,8.6,23,23,197.8
16/05/2025,JUMBO,9.33,10,10,93.3
17/05/2025,PULLETS,5,1,1,5
17/05/2025,SMALL,7,30,30,210
17/05/2025,MEDIUM,7.67,77,77,590.59
17/05/2025,LARGE,8,74,74,592
17/05/2025,X-LARGE,8.6,29,29,249.4
17/05/2025,JUMBO,9.33,9,9,83.97
18/05/2025,PULLETS,5,2,2,10
18/05/2025,SMALL,7,29,29,203
18/05/2025,MEDIUM,7.67,78,78,598.26
18/05/2025,LARGE,8,74,74,592
18/05/2025,X-LARGE,8.6,23,23,197.8
18/05/2025,JUMBO,9.33,10,10,93.3
19/05/2025,PULLETS,5,2,2,10
19/05/2025,SMALL,7,32,32,224
19/05/2025,MEDIUM,7.67,76,76,582.92
19/05/2025,LARGE,8,69,69,552
19/05/2025,X-LARGE,8.6,27,27,232.2
19/05/2025,JUMBO,9.33,7,7,65.31
20/05/2025,PULLETS,5,2,2,10
20/05/2025,SMALL,7,19,19,133
20/05/2025,MEDIUM,7.67,76,76,582.92
20/05/2025,LARGE,8,69,69,552
20/05/2025,X-LARGE,8.6,45,45,387
20/05/2025,JUMBO,9.33,12,12,111.96
21/05/2025,PULLETS,5,2,2,10
21/05/2025,SMALL,7,18,18,126
21/05/2025,MEDIUM,7.67,75,75,575.25
21/05/2025,LARGE,8,80,80,640
21/05/2025,X-LARGE,8.6,37,37,318.2
21/05/2025,JUMBO,9.33,15,15,139.95
22/05/2025,PULLETS,5,2,2,10
22/05/2025,SMALL,7,21,21,147
22/05/2025,MEDIUM,7.67,80,80,613.6
22/05/2025,LARGE,8,76,76,608
22/05/2025,X-LARGE,8.6,29,29,249.4
22/05/2025,JUMBO,9.33,11,11,102.63
23/05/2025,PULLETS,5,1,1,5
23/05/2025,SMALL,7,22,22,154
23/05/2025,MEDIUM,7.67,68,68,521.56
23/05/2025,LARGE,8,81,81,648
23/05/2025,X-LARGE,8.6,31,31,266.6
23/05/2025,JUMBO,9.33,17,17,158.61
24/05/2025,PULLETS,5,1,1,5
24/05/2025,SMALL,7,23,23,161
24/05/2025,MEDIUM,7.67,79,79,605.93
24/05/2025,LARGE,8,77,77,616
24/05/2025,X-LARGE,8.6,42,42,361.2
24/05/2025,JUMBO,9.33,7,7,65.31
25/05/2025,PULLETS,5,1,1,5
25/05/2025,SMALL,7,21,21,147
25/05/2025,MEDIUM,7.67,84,84,644.28
25/05/2025,LARGE,8,59,59,472
25/05/2025,X-LARGE,8.6,33,33,283.8
25/05/2025,JUMBO,9.33,11,11,102.63
26/05/2025,PULLETS,5,1,1,5
26/05/2025,SMALL,7,22,22,154
26/05/2025,MEDIUM,7.67,77,77,590.59
26/05/2025,LARGE,8,63,63,504
26/05/2025,X-LARGE,8.6,43,43,369.8
26/05/2025,JUMBO,9.33,9,9,83.97
27/05/2025,PULLETS,5,3,3,15
27/05/2025,SMALL,7,18,18,126
27/05/2025,MEDIUM,7.67,61,61,467.87
27/05/2025,LARGE,8,71,71,568
27/05/2025,X-LARGE,8.6,40,40,344
27/05/2025,JUMBO,9.33,14,14,130.62
28/05/2025,PULLETS,5,2,2,10
28/05/2025,SMALL,7,11,11,77
28/05/2025,MEDIUM,7.67,61,61,467.87
28/05/2025,LARGE,8,82,82,656
28/05/2025,X-LARGE,8.6,41,41,352.6
28/05/2025,JUMBO,9.33,18,18,167.94
29/05/2025,PULLETS,5,2,2,10
29/05/2025,SMALL,7,18,18,126
29/05/2025,MEDIUM,7.67,54,54,414.18
29/05/2025,LARGE,8,69,69,552
29/05/2025,X-LARGE,8.6,44,44,378.4
29/05/2025,JUMBO,9.33,16,16,149.28
30/05/2025,PULLETS,5,2,2,10
30/05/2025,SMALL,7,12,12,84
30/05/2025,MEDIUM,7.67,66,66,506.22
30/05/2025,LARGE,8,69,69,552
30/05/2025,X-LARGE,8.6,46,46,395.6
30/05/2025,JUMBO,9.33,15,15,139.95
31/05/2025,PULLETS,5,0,0,0
31/05/2025,SMALL,7,21,21,147
31/05/2025,MEDIUM,7.67,64,64,490.88
31/05/2025,LARGE,8,75,75,600
31/05/2025,X-LARGE,8.6,32,32,275.2
31/05/2025,JUMBO,9.33,13,13,121.29
01/06/2025,PULLETS,5,0,0,0
01/06/2025,SMALL,7,6,6,42
01/06/2025,MEDIUM,7.67,69,69,529.23
01/06/2025,LARGE,8,66,66,528
01/06/2025,X-LARGE,8.6,49,49,421.4
01/06/2025,JUMBO,9.33,12,12,111.96
02/06/2025,PULLETS,5,2,2,10
02/06/2025,SMALL,7,10,10,70
02/06/2025,MEDIUM,7.67,66,66,506.22
02/06/2025,LARGE,8,59,59,472
02/06/2025,X-LARGE,8.6,45,45,387
02/06/2025,JUMBO,9.33,20,20,186.6
03/06/2025,PULLETS,5,1,1,5
03/06/2025,SMALL,7,22,22,154
03/06/2025,MEDIUM,7.67,55,55,421.85
03/06/2025,LARGE,8,68,68,544
03/06/2025,X-LARGE,8.6,36,36,309.6
03/06/2025,JUMBO,9.33,13,13,121.29
04/06/2025,PULLETS,5,0,0,0
04/06/2025,SMALL,7,17,17,119
04/06/2025,MEDIUM,7.67,50,50,383.5
04/06/2025,LARGE,8,69,69,552
04/06/2025,X-LARGE,8.6,25,25,215
04/06/2025,JUMBO,9.33,12,12,111.96
05/06/2025,PULLETS,5,0,0,0
05/06/2025,SMALL,7,18,18,126
05/06/2025,MEDIUM,7.67,46,46,352.82
05/06/2025,LARGE,8,57,57,456
05/06/2025,X-LARGE,8.6,28,28,240.8
05/06/2025,JUMBO,9.33,7,7,65.31
06/06/2025,PULLETS,5,0,0,0
06/06/2025,SMALL,7,17,17,119
06/06/2025,MEDIUM,7.67,45,45,345.15
06/06/2025,LARGE,8,59,59,472
06/06/2025,X-LARGE,8.6,27,27,232.2
06/06/2025,JUMBO,9.33,9,9,83.97
07/06/2025,PULLETS,5,0,0,0
07/06/2025,SMALL,7,16,16,112
07/06/2025,MEDIUM,7.67,46,46,352.82
07/06/2025,LARGE,8,57,57,456
07/06/2025,X-LARGE,8.6,36,36,309.6
07/06/2025,JUMBO,9.33,6,6,55.98
08/06/2025,PULLETS,5,0,0,0
08/06/2025,SMALL,7,21,21,147
08/06/2025,MEDIUM,7.67,37,37,283.79
08/06/2025,LARGE,8,47,47,376
08/06/2025,X-LARGE,8.6,26,26,223.6
08/06/2025,JUMBO,9.33,11,11,102.63
09/06/2025,PULLETS,5,1,1,5
09/06/2025,SMALL,7,11,11,77
09/06/2025,MEDIUM,7.67,37,37,283.79
09/06/2025,LARGE,8,56,56,448
09/06/2025,X-LARGE,8.6,30,30,258
09/06/2025,JUMBO,9.33,8,8,74.64
10/06/2025,PULLETS,5,2,2,10
10/06/2025,SMALL,7,10,10,70
10/06/2025,MEDIUM,7.67,37,37,283.79
10/06/2025,LARGE,8,43,43,344
10/06/2025,X-LARGE,8.6,27,27,232.2
10/06/2025,JUMBO,9.33,12,12,111.96
11/06/2025,PULLETS,5,1,1,5
11/06/2025,SMALL,7,11,11,77
11/06/2025,MEDIUM,7.67,47,47,360.49
11/06/2025,LARGE,8,37,37,296
11/06/2025,X-LARGE,8.6,21,21,180.6
11/06/2025,JUMBO,9.33,6,6,55.98
12/06/2025,PULLETS,5,1,1,5
12/06/2025,SMALL,7,11,11,77
12/06/2025,MEDIUM,7.67,45,45,345.15
12/06/2025,LARGE,8,43,43,344
12/06/2025,X-LARGE,8.6,19,19,163.4
12/06/2025,JUMBO,9.33,5,5,46.65
13/06/2025,PULLETS,5,1,1,5
13/06/2025,SMALL,7,16,16,112
13/06/2025,MEDIUM,7.67,44,44,337.48
13/06/2025,LARGE,8,33,33,264
13/06/2025,X-LARGE,8.6,22,22,189.2
13/06/2025,JUMBO,9.33,5,5,46.65
14/06/2025,PULLETS,5,1,1,5
14/06/2025,SMALL,7,13,13,91
14/06/2025,MEDIUM,7.67,47,47,360.49
14/06/2025,LARGE,8,40,40,320
14/06/2025,X-LARGE,8.6,15,15,129
14/06/2025,JUMBO,9.33,1,1,9.33
15/06/2025,PULLETS,5,1,1,5
15/06/2025,SMALL,7,18,18,126
15/06/2025,MEDIUM,7.67,35,35,268.45
15/06/2025,LARGE,8,30,30,240
15/06/2025,X-LARGE,8.6,15,15,129
15/06/2025,JUMBO,9.33,5,5,46.65
16/06/2025,PULLETS,5,1,1,5
16/06/2025,SMALL,7,13,13,91
16/06/2025,MEDIUM,7.67,33,33,253.11
16/06/2025,LARGE,8,33,33,264
16/06/2025,X-LARGE,8.6,10,10,86
16/06/2025,JUMBO,9.33,4,4,37.32
17/06/2025,PULLETS,5,2,2,10
17/06/2025,SMALL,7,17,17,119
17/06/2025,MEDIUM,7.67,34,34,260.78
17/06/2025,LARGE,8,34,34,272
17/06/2025,X-LARGE,8.6,19,19,163.4
17/06/2025,JUMBO,9.33,8,0,
18/06/2025,PULLETS,5,4,4,20
18/06/2025,SMALL,7,11,11,77
18/06/2025,MEDIUM,7.67,36,36,276.12
18/06/2025,LARGE,8,33,33,264
18/06/2025,X-LARGE,8.6,9,9,77.4
18/06/2025,JUMBO,9.33,3,3,27.99
19/06/2025,PULLETS,5,2,2,10
19/06/2025,SMALL,7,16,16,112
19/06/2025,MEDIUM,7.67,26,26,199.42
19/06/2025,LARGE,8,34,34,272
19/06/2025,X-LARGE,8.6,12,12,103.2
19/06/2025,JUMBO,9.33,4,4,37.32
20/06/2025,PULLETS,5,0,0,0
20/06/2025,SMALL,7,0,0,0
20/06/2025,MEDIUM,7.67,0,0,0
20/06/2025,LARGE,8,0,0,0
20/06/2025,X-LARGE,8.6,0,0,0
20/06/2025,JUMBO,9.33,0,0,0
21/06/2025,PULLETS,5,2,2,10
21/06/2025,SMALL,7,11,11,77
21/06/2025,MEDIUM,7.67,28,28,214.76
21/06/2025,LARGE,8,28,28,224
21/06/2025,X-LARGE,8.6,16,16,137.6
21/06/2025,JUMBO,9.33,3,3,27.99
22/06/2025,PULLETS,5,0,0,0
22/06/2025,SMALL,7,0,0,0
22/06/2025,MEDIUM,7.67,0,0,0
22/06/2025,LARGE,8,0,0,0
22/06/2025,X-LARGE,8.6,0,0,0
22/06/2025,JUMBO,9.33,0,0,0
23/06/2025,PULLETS,5,0,0,0
23/06/2025,SMALL,7,0,0,0
23/06/2025,MEDIUM,7.67,0,0,0
23/06/2025,LARGE,8,0,0,0
23/06/2025,X-LARGE,8.6,0,0,0
23/06/2025,JUMBO,9.33,0,0,
24/06/2025,PULLETS,5,0,0,0
24/06/2025,SMALL,7,0,0,0
24/06/2025,MEDIUM,7.67,0,0,0
24/06/2025,LARGE,8,0,0,0
24/06/2025,X-LARGE,8.6,0,0,0
24/06/2025,JUMBO,9.33,0,0,
25/06/2025,PULLETS,5,0,0,0
25/06/2025,SMALL,7,7,7,49
25/06/2025,MEDIUM,7.67,23,23,176.41
25/06/2025,LARGE,8,18,18,144
25/06/2025,X-LARGE,8.6,6,6,51.6
25/06/2025,JUMBO,9.33,3,3,27.99
26/06/2025,PULLETS,5,0,0,0
26/06/2025,SMALL,7,0,0,0
26/06/2025,MEDIUM,7.67,0,0,0
26/06/2025,LARGE,8,0,0,0
26/06/2025,X-LARGE,8.6,0,0,0
26/06/2025,JUMBO,9.33,0,0,
27/06/2025,PULLETS,5,0,0,0
27/06/2025,SMALL,7,0,0,0
27/06/2025,MEDIUM,7.67,0,0,0
27/06/2025,LARGE,8,0,0,0
27/06/2025,X-LARGE,8.6,0,0,0
27/06/2025,JUMBO,9.33,0,0,0
28/06/2025,PULLETS,5,0,0,0
28/06/2025,SMALL,7,0,0,0
28/06/2025,MEDIUM,7.67,0,0,0
28/06/2025,LARGE,8,0,0,0
28/06/2025,X-LARGE,8.6,0,0,0
28/06/2025,JUMBO,9.33,0,0,0
29/06/2025,PULLETS,5,0,0,0
29/06/2025,SMALL,7,0,0,0
29/06/2025,MEDIUM,7.67,0,0,0
29/06/2025,LARGE,8,0,0,0
29/06/2025,X-LARGE,8.6,0,0,0
29/06/2025,JUMBO,9.33,0,0,0
30/06/2025,PULLETS,5,0,0,0
30/06/2025,SMALL,7,0,0,0
30/06/2025,MEDIUM,7.67,0,0,0
30/06/2025,LARGE,8,0,0,0
30/06/2025,X-LARGE,8.6,0,0,0
30/06/2025,JUMBO,9.33,0,0,0
